text_norm,sarcasm
الفجوه تزداد بين الشعب وحكامه لا بد من استجابه حاسمه وواضحه لمطالب الثوره,False
بعد اعتذاره عن حضور نوبل بوب ديلان في السويد نيسان المقبل,False
سواء مختلطه او مش مختلطه باقي عليها ٣ ايام ، لا تنسوا ماذالوالمدارسمختلطه,False
لا اهاجم مرسي لاني استكثر عليه الرئاسه بل لانه كذاب ومخلف لوعوده وفي رقبته دماء شبابلا اسميكم خرفانا فحتى الخروف يستحي ان يدافع عن كذاب,True
عاجل اندلاع مواجهات بين شبان وقوات الاحتلال في بلده عنبتا شرق طولكرم قبل قليلفلسطين,False
مايمرروهمهما عملوا الدستور ده مش هيعيشلانه ولد ميتا وبني على باطل وسيقود الى باطلدي قناعتي ومؤمن بيها,True
قاربت السنه علي ابشع مجزره في التاريخ الانساني فضاعتصامرابعه و العين مليئه بالحسره و يمزجها الامل و الصبر علي,False
قطر الدوله الوحيده في العالم لها سفير في غزه واميرها الحاكم الوحيد الذي جرم اسرائيل وحملها مسؤوليه العدوان بينما مسوخكم جرموا حماس,True
الرئيس الحريري يستقبل وزير خارجيه كندا في بيت الوسط ويولم على شرفه,False
الا ان تركيز السلطات التشريعيه والتنفيذيه بين يدي الرئيس مرفوض ويثير المزيد من المخاوف بشان احتكار السلطه من جانب فصيل واحد,False
فيه بعض الطلبات اتتني لترجمه مناظره هيلاري كلنتون وترامب اللي كانت اليوم وصعب ترجمتها كامله لكن هل تؤيد ترجمه بعض المقاطع منه,False
رضاك يارب كلمتينوبس,False
وغاب عني وفراقه حبيبي شيء تاني عذاب مش بالكلام احكيه اليسا,False
احسن ميلف فى مصر فيفيعبدهالامالمثاليه,True
اللهم الاهلي بطلا لكاس مصر,False
وصول الثوار لميدان التحرير احد اكبر علامات اسقاط الانقلاب والعلامات الكبرى والاخرى قادمه مع قادم الايام,False
يحيطك دائما بما يشغلك فضيحهالمحله مرتضىسما ابلهفاهيتا الخ يتغير الزمن ولا يتغيرون يلهونك بقنابل الدخانليطبخ برواقه الله غالب,False
القوات البريه السعوديه والقوات الفرنسيه الخاصه تؤديان التمرين المشترك سانتول,False
الاهداف مع المنتخب في المباريات الرسميه كريستيانو بيليه الظاهره سواريز ميسي مارادونا نيمار,False
صوره مسربه ل ويندوز فون توضح شكل الايقونات الرئيسيه,False
واشنطن تحدد اسماء ضباط سوريين يجب ملاحقتهم لارتكابهم جرائم حرب,False
مافيه اي عذر لمايكرو ويندوز معرب وفي الاكسبوكس لا عربوا فورزا كتسكيته لنا الى حصريات نزلت وماتعربت,False
الهبه اليديده,False
لاماسيا تحكم بيكيه يتجهز لرئاسه برشلونه يوروسبورت عربيه برشلونه,False
لست ممن يقيم الكتاب ولكن شويه عقل يا انسه لما تشتري كتاب مش لازم يكون كاتب جميل معضل معرضالكويتالدوليللكتاب,True
اسال عن حالي ايه اللي جراليولا لحظه ابدا انا هنساكياما ليالي سهرت الليالي شاغلني انت وهمي رضاك رامي عياش افصلواسمع,False
حركه تمرد صاحبه انتصار يونيو طالبت بالبرادعي رئيسا للوزراء ولما اعترض السلفيون تم استبعاده هل خرجنا من حكم الاخوان الى حكم السلفيين,False
الشرقيه السعوديه حافله تصل من حلب المحاصره لريفها الغربي اليوم,False
الحبهو اهتمام، تنازل، كلام، احترام، فعل، دعاء، تغاضي، عتاب، تسامح,False
يسرق التويته ويحطها ويقول اتمنى من الي يسرق مني يعدل في التويته ويغير نقطه على الاقل ابشر يا سقراط,True
اثنان وثلاثين سببا للتصويت ب لا على مشروع الدستور,False
ياخى الفجيكات دول يتحبوا من غير مقدمات كده نوبه,False
عندي ثقه فيك و بكفي فيروز,False
مجلهمرايالبنانالدوليه مجله دوليه سياسيه ثقافيه اجتماعيه ومنبرللمقاومه,False
مقطع روبيرت دي نيرو المنتشر بالواتس اب وهو يسفل ب دونالد ترامب، صنع ليلتي ههههههههخلاه ما يسوى التاليه من الغنم ستوبيدبونك وضيع,False
في المستقبل الحريري يلتقي سفيره تشيكيا وفهد والزيود استقبل الرئيس المكلف سعد الحريري في بيت الوسط امس، سفي,False
توفر فيقرز؟ من امازون الامريكي؟؟,False
تركيا تنفى ابرام اى صفقه سريه مع موسكو حول سوريا,False
حكم بالسجن عاما على بريطاني تخطى ال بريطانيا سجن معمر,False
عربولكن عربيقهوته برازيليه بدلته ايطاليه ساعته سويسريه وعطره فرنسي سيارته المانيهالخ ويذهب لالقاءمحاضرته بعنوان قاطعواالغرب,True
غوغل من شركه تكنولوجيه الى منافس في سوق الهواتف الذكيه فهل تنجح؟,False
يا سلام كده لما تكون الكهربه اطعه و انت اعد بتسمع اغاني عربي اديمه في راديو اديييم بحس اني رجعت للتمنينات احساس جمييل,False
الهيئه الخيريه الاسلاميه مرزوق علي الغانم يتكفل بنقل عشرات الالاف من النازحين السوريين من حلب الى المناطق الامنه مع توفير كل احتياجاتهم ،,False
اليوم درجه الحراره بالدمام و درجه الحراره بلندن يا ربي شلون يتحملون الحر ذولي؟؟؟؟؟,False
